Sat Mar 19 18:10:48 2016 [pid 1730] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/spring 2016 schedule.png", 31359 bytes, 6242.16Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8742.JPG", 5903681 bytes, 99353.99Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8743.JPG", 5681958 bytes, 94259.72Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8744.JPG", 5713359 bytes, 89066.03Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8745.JPG", 5541243 bytes, 100204.99Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8746.JPG", 5261430 bytes, 90022.34Kbyte/sec
Sat Mar 19 18:25:34 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8747.JPG", 5301344 bytes, 102756.81Kbyte/sec
Sat Mar 19 18:25:35 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8748.JPG", 5603205 bytes, 72785.65Kbyte/sec
Sat Mar 19 18:25:35 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8749.JPG", 5783543 bytes, 78009.85Kbyte/sec
Sat Mar 19 18:25:35 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8750.JPG", 5898794 bytes, 79429.44Kbyte/sec
Sat Mar 19 18:25:35 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8751.JPG", 6012609 bytes, 95959.87Kbyte/sec
Sat Mar 19 18:25:35 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8752.JPG", 5582570 bytes, 105190.90Kbyte/sec
Sat Mar 19 18:25:35 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8753.JPG", 6096609 bytes, 103750.45Kbyte/sec
Sat Mar 19 18:25:35 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8754.JPG", 5242129 bytes, 102364.86Kbyte/sec
Sat Mar 19 18:25:35 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8755.JPG", 5008422 bytes, 96006.22Kbyte/sec
Sat Mar 19 18:25:35 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8756.JPG", 5756039 bytes, 94293.73Kbyte/sec
Sat Mar 19 18:25:35 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8757.JPG", 6251059 bytes, 93307.50Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8758.JPG", 6017347 bytes, 89840.93Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8759.JPG", 6445253 bytes, 102526.30Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8760.JPG", 6357474 bytes, 108895.70Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8761.JPG", 6402547 bytes, 103042.03Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8762.JPG", 6594958 bytes, 93795.71Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8763.JPG", 4903781 bytes, 97032.57Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8764.JPG", 5510603 bytes, 90662.40Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8765.JPG", 6028994 bytes, 102850.72Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8766.JPG", 5848988 bytes, 96273.43Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8767.JPG", 5890253 bytes, 92970.86Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8768.JPG", 5830842 bytes, 92707.41Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8769.JPG", 5884946 bytes, 95900.31Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8770.JPG", 5715246 bytes, 90166.32Kbyte/sec
Sat Mar 19 18:25:36 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8771.JPG", 5606721 bytes, 98129.17Kbyte/sec
Sat Mar 19 18:25:37 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8772.JPG", 5858433 bytes, 103415.02Kbyte/sec
Sat Mar 19 18:25:37 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8773.JPG", 5904412 bytes, 89941.00Kbyte/sec
Sat Mar 19 18:25:37 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8774.JPG", 6301350 bytes, 96880.60Kbyte/sec
Sat Mar 19 18:25:37 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8775.JPG", 6262002 bytes, 96721.81Kbyte/sec
Sat Mar 19 18:25:37 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8776.JPG", 6139942 bytes, 76552.32Kbyte/sec
Sat Mar 19 18:25:37 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8777.JPG", 6874293 bytes, 94048.43Kbyte/sec
Sat Mar 19 18:25:37 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8778.JPG", 6092655 bytes, 89338.55Kbyte/sec
Sat Mar 19 18:25:37 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8779.JPG", 5577933 bytes, 100248.45Kbyte/sec
Sat Mar 19 18:25:37 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8780.JPG", 5706863 bytes, 98346.66Kbyte/sec
Sat Mar 19 18:25:37 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8781.JPG", 6158279 bytes, 93284.28Kbyte/sec
Sat Mar 19 18:25:37 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8782.JPG", 6338870 bytes, 96559.03Kbyte/sec
Sat Mar 19 18:25:37 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8783.JPG", 6060698 bytes, 103777.71Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8784.JPG", 5848425 bytes, 58208.43Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8785.JPG", 6199106 bytes, 93555.89Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8786.JPG", 6266197 bytes, 98255.19Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8787.JPG", 6197076 bytes, 96512.75Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8788.JPG", 5602931 bytes, 91201.14Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8789.JPG", 5351527 bytes, 90801.85Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8790.JPG", 6593049 bytes, 101295.18Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8791.JPG", 6460036 bytes, 101701.23Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8792.JPG", 6881674 bytes, 79457.83Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8793.JPG", 6471789 bytes, 95895.77Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8794.JPG", 6577808 bytes, 66383.24Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8795.JPG", 6264746 bytes, 91699.51Kbyte/sec
Sat Mar 19 18:25:38 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8796.JPG", 6375721 bytes, 97267.54Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8797.JPG", 6391151 bytes, 103008.01Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8798.JPG", 6058710 bytes, 91911.47Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8799.JPG", 6155062 bytes, 97636.61Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8800.JPG", 6066395 bytes, 107470.68Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8801.JPG", 5987112 bytes, 102721.22Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8802.JPG", 5981166 bytes, 106352.44Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8803.JPG", 5949057 bytes, 108522.17Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8804.JPG", 5773356 bytes, 108691.45Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8805.JPG", 5980491 bytes, 108010.12Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8806.JPG", 5898801 bytes, 105485.22Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8807.JPG", 5702394 bytes, 97263.84Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8808.JPG", 5792431 bytes, 107204.98Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8809.JPG", 6137102 bytes, 107083.76Kbyte/sec
Sat Mar 19 18:25:39 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8810.JPG", 5658346 bytes, 105483.03Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8811.JPG", 5557834 bytes, 107850.42Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8812.JPG", 5585773 bytes, 108658.15Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8813.JPG", 6180681 bytes, 89226.58Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8814.JPG", 6224781 bytes, 109383.66Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8815.JPG", 6949379 bytes, 109004.37Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8816.JPG", 5508692 bytes, 101551.37Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8817.JPG", 5052983 bytes, 107196.01Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8818.JPG", 6239392 bytes, 107940.91Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8819.JPG", 6282563 bytes, 105472.16Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8820.JPG", 5745477 bytes, 107519.88Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8821.JPG", 6128706 bytes, 107303.45Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8822.JPG", 6125639 bytes, 108658.21Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8823.JPG", 6299011 bytes, 108718.08Kbyte/sec
Sat Mar 19 18:25:40 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8824.JPG", 5700286 bytes, 105563.60Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8825.JPG", 6549316 bytes, 106887.32Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8826.JPG", 6304398 bytes, 108109.83Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8827.JPG", 4992827 bytes, 106738.35Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8828.JPG", 6747146 bytes, 107640.69Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8829.JPG", 6973675 bytes, 107900.21Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8830.JPG", 5058304 bytes, 106800.79Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8831.JPG", 4865169 bytes, 106793.63Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8832.JPG", 6197298 bytes, 105855.02Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8833.JPG", 7047510 bytes, 92434.91Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8834.JPG", 5122531 bytes, 106523.96Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8835.JPG", 5545084 bytes, 107211.01Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8836.JPG", 4854529 bytes, 102096.55Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8837.JPG", 4519982 bytes, 106645.20Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8838.JPG", 4586461 bytes, 106008.52Kbyte/sec
Sat Mar 19 18:25:41 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/DSC_8841.JPG", 5032737 bytes, 107560.94Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8133.JPG", 6395577 bytes, 109513.78Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8137.JPG", 5759433 bytes, 108542.33Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8139.JPG", 5914858 bytes, 107906.38Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8140.JPG", 5873812 bytes, 107682.60Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8144.JPG", 5950663 bytes, 104433.36Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8145.JPG", 6071629 bytes, 97505.76Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8147.JPG", 6073463 bytes, 87559.66Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8148.JPG", 5901719 bytes, 97661.53Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8149.JPG", 6146851 bytes, 107093.13Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8158.JPG", 5780748 bytes, 102966.87Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8179.JPG", 6083672 bytes, 100137.98Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8184.JPG", 5675112 bytes, 108208.24Kbyte/sec
Sat Mar 19 18:25:42 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8187.JPG", 6249556 bytes, 108420.21Kbyte/sec
Sat Mar 19 18:25:43 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8196.JPG", 6487149 bytes, 108889.92Kbyte/sec
Sat Mar 19 18:25:43 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8198.JPG", 6125842 bytes, 108817.96Kbyte/sec
Sat Mar 19 18:25:43 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8203.JPG", 6274115 bytes, 105118.90Kbyte/sec
Sat Mar 19 18:25:43 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8228.JPG", 6165401 bytes, 108064.10Kbyte/sec
Sat Mar 19 18:25:43 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8254.JPG", 6130952 bytes, 109230.62Kbyte/sec
Sat Mar 19 18:25:43 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8257.JPG", 6052496 bytes, 107045.80Kbyte/sec
Sat Mar 19 18:25:43 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8258.JPG", 5954012 bytes, 108051.45Kbyte/sec
Sat Mar 19 18:25:43 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8259.JPG", 5565830 bytes, 21054.72Kbyte/sec
Sat Mar 19 18:25:44 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8260.JPG", 6375016 bytes, 17884.73Kbyte/sec
Sat Mar 19 18:25:44 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8308.JPG", 6181516 bytes, 13009.21Kbyte/sec
Sat Mar 19 18:25:45 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8309.JPG", 6324370 bytes, 13034.76Kbyte/sec
Sat Mar 19 18:25:45 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8421.JPG", 6751807 bytes, 15673.92Kbyte/sec
Sat Mar 19 18:25:45 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8470.JPG", 6182628 bytes, 91957.15Kbyte/sec
Sat Mar 19 18:25:45 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8498.JPG", 6727461 bytes, 108874.04Kbyte/sec
Sat Mar 19 18:25:45 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8528.JPG", 5728128 bytes, 102513.88Kbyte/sec
Sat Mar 19 18:25:45 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8540.JPG", 6068139 bytes, 93779.35Kbyte/sec
Sat Mar 19 18:25:45 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8542.JPG", 5554308 bytes, 96883.67Kbyte/sec
Sat Mar 19 18:25:45 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8543.JPG", 5765409 bytes, 104262.55Kbyte/sec
Sat Mar 19 18:25:45 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8571.JPG", 5957374 bytes, 97091.92Kbyte/sec
Sat Mar 19 18:25:46 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8574.JPG", 6195986 bytes, 91056.08Kbyte/sec
Sat Mar 19 18:25:46 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8586.JPG", 6268643 bytes, 83494.34Kbyte/sec
Sat Mar 19 18:25:46 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8596.JPG", 6327777 bytes, 71591.24Kbyte/sec
Sat Mar 19 18:25:46 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8632.JPG", 6447164 bytes, 98250.03Kbyte/sec
Sat Mar 19 18:25:46 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8672.JPG", 5823250 bytes, 104415.25Kbyte/sec
Sat Mar 19 18:25:46 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8690.JPG", 6548715 bytes, 104033.14Kbyte/sec
Sat Mar 19 18:25:46 2016 [pid 1853] [ftpuser] OK UPLOAD: Client "10.0.0.123", "/home/ftpuser/basketball/Good/DSC_8714.JPG", 6419700 bytes, 101922.26Kbyte/sec
